officer_id;po_assigned_unit;TotalComplaints;Civil Rights Complaint;Criminal Allegation;Departmental Violation;Disciplinary Code Violation;Domestic;Drugs;Falsification;Harassment;Investigation OnGoing;Lack of Service;No C.A.P. Investigation;Other Misconduct;Physical Abuse;Referred to Other Agency/C.A.P. Investigation;Sexual Crime/Misconduct;Unprofessional Conduct;Verbal Abuse;Gender;race;No Sustained Findings;Not Applicable;Pending;Sustained Finding
59343950;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2; 1;0;0; 0
59357683;9803 CIVIL AFFAIRS UNIT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 1;0;0; 0
59363691;3500 35TH DISTRICT; 5;0;0; 2;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;5; 5;0;0; 0
59379827;1500 15TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;5; 2;0;0; 0
59385492;5602 Neighborhood Servic; 2;0;0; 1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;5; 3;1;0; 0
59385492;5602 NEIGHBORHOOD SERV U; 2;0;0; 1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;5; 3;1;0; 0
59394418;6400 NORTHEAST DET; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
59407464;2500 25TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
59580156;1200 12TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
59603158;0100 01ST DISTRICT; 4;0;0; 2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2; 3;0;0; 1
59604360;1800 18TH DISTRICT; 7;0;0; 5;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2; 6;0;0; 1
59631997;3500 35TH DISTRICT; 2;1;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 2;0;0; 0
59805719;0600 06TH DISTRICT; 4;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2; 3;0;0; 1
59835588;2200 22ND DISTRICT; 3;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 2
59853097;9807 SUMMER INITIATIVE; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 3;0;0; 0
59868032;2400 24TH DISTRICT; 4;0;0; 3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 2
59912835;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
59919702;2500 25TH DISTRICT; 4;0;0; 2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;5; 0;0;1; 3
59959012;9807 SUMMER INITIATIVE; 2;0;0; 5;0;0;0;0;0;1;0;0;0;2;0;0;1;0;1;5; 6;0;1; 2
59959012;3500 35TH DISTRICT; 7;0;0; 5;0;0;0;0;0;1;0;0;0;2;0;0;1;0;1;5; 6;0;1; 2
59970514;2200 22ND DISTRICT; 4;0;0; 0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;5; 4;0;0; 0
60081064;1900 19TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1; 1;0;0; 0
60136339;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
60193673;0800 08TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 0
60209981;1500 15TH DISTRICT; 5;0;0; 2;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;5; 5;0;0; 0
60213243;6400 NORTHEAST DET; 2;0;1; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2; 1;1;0; 0
60230752;2500 25TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4; 0;0;1; 0
60239679;4601 S.W.A.T.; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 1;0;0; 0
60255815;2400 24TH DISTRICT; 1;0;0; 1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 1
60255815;9808 COMM RELATIONS UNIT; 2;0;0; 1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 1
60275384;6400 NORTHEAST DET; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
60280191;1400 14TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
60288259;1500 15TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5; 0;1;0; 0
60290490;1500 15TH DISTRICT; 9;0;0; 1;0;0;0;0;0;1;1;0;0;4;0;0;1;2;1;5; 9;0;1; 0
60290490;3500 35TH DISTRICT; 1;0;0; 1;0;0;0;0;0;1;1;0;0;4;0;0;1;2;1;5; 9;0;1; 0
60319330;1400 14TH DISTRICT;14;0;0; 7;0;0;0;0;0;0;0;1;0;3;0;0;0;3;1;5; 9;1;0; 4
60325166;1900 19TH DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 0;0;0; 2
60352804;2200 22ND DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
60379068;0800 08TH DISTRICT; 2;0;0; 0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;5; 1;0;1; 0
60424043;0300 03RD DISTRICT; 3;0;0; 0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;5; 2;0;1; 0
60453569;1500 15TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;5; 2;0;0; 0
60499917;0900 09TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
60532190;0300 03RD DISTRICT; 3;0;0; 1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2; 3;0;0; 0
60532361;1700 17TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
60611497;0800 08TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;5; 1;1;0; 0
60615274;0100 01ST DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1; 1;0;0; 0
60706254;1500 15TH DISTRICT; 4;0;0; 1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;1; 4;0;0; 0
60709688;0900 09TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 0;0;0; 1
60742990;9821 SAFETY OFFICE; 1;0;1; 4;0;0;0;0;0;2;0;0;0;1;1;0;0;1;1;5; 7;0;2; 1
60742990;0200 02ND DISTRICT; 9;0;1; 4;0;0;0;0;0;2;0;0;0;1;1;0;0;1;1;5; 7;0;2; 1
60780755;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
60845300;0200 02ND DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 2;0;0; 1
60861436;0500 05TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 1;0;0; 0
60879976;0900 09TH DISTRICT; 3;1;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 1
60902978;0200 02ND DISTRICT; 3;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;2; 3;0;0; 0
60921518;4923 RADIO ROOM; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5; 2;0;0; 0
60921518;4923 RADIO ROOM 3; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5; 2;0;0; 0
60922548;0600 06TH DISTRICT; 1;0;0; 0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2; 1;1;0; 0
60922548;1900 19TH DISTRICT; 1;0;0; 0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2; 1;1;0; 0
60947954;1200 12TH DISTRICT; 2;0;0; 0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2; 1;1;0; 0
61107942;1800 18TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 0;0;0; 1
61108114;3500 35TH DISTRICT; 5;0;0; 1;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;5; 3;0;0; 2
61116182;2500 25TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
61159784;6600 NORTHWEST DETECTIVE; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
61166822;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
61186220;5200 TRAFFIC DISTRICT; 7;0;0; 3;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;5; 5;0;0; 2
61197549;7700 AIRPORT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 0;0;0; 2
61225358;0200 02ND DISTRICT; 2;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 1
61240465;2500 25TH DISTRICT; 4;0;0; 1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;5; 2;0;1; 1
61273767;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
61315309;0600 06TH DISTRICT; 5;0;0; 4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2; 3;0;0; 2
61323377;1400 14TH DISTRICT; 4;0;1; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 4;0;0; 0
61336080;1600 16TH DISTRICT; 3;0;0; 0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;2; 2;0;1; 0
61352216;1800 18TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 0
61360284;1800 18TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
61363717;3500 35TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2; 2;0;0; 0
61380884;0800 08TH DISTRICT; 3;0;0; 2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 2;0;1; 0
61455728;2200 22ND DISTRICT; 6;0;0; 3;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;5; 5;0;0; 1
61482335;2200 22ND DISTRICT; 3;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 1;0;0; 2
61505166;0900 09TH DISTRICT; 1;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2; 1;0;0; 0
61521474;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
61535035;0200 02ND DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2; 0;1;0; 0
61540872;5200 TRAFFIC DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2; 0;0;1; 0
61545335;0200 02ND DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5; 1;0;0; 0
61560441;5602 NEIGHBORHOOD SERV U; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4; 1;0;0; 0
61619150;1800 18TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2; 1;0;0; 1
61625673;6100 SOUTH DETECTIVES; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
61632024;3500 35TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4; 0;0;0; 1
61650392;1400 14TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 1;0;0; 0
61658288;2600 26TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
61686097;2400 24TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;5; 2;0;0; 0
61694166;2200 22ND DISTRICT; 5;0;1; 2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;5; 4;0;0; 1
61748239;5300 HIGHWAY PATROL; 6;2;1; 4;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;4; 7;0;0; 3
61748239;2500 25TH DISTRICT; 4;2;1; 4;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;4; 7;0;0; 3
61750299;6600 NORTHWEST DETECTIVE; 4;0;0; 0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;2; 4;0;0; 0
61784974;0200 02ND DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 2;0;0; 0
61865655;2600 26TH DISTRICT; 4;0;0; 0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;5; 2;0;0; 2
61891061;1900 19TH DISTRICT; 7;0;0; 5;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2; 4;0;0; 3
61901361;0100 01ST DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5; 1;0;0; 0
61918699;3500 35TH DISTRICT; 2;1;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5; 2;0;0; 0
61940500;1900 19TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2; 1;0;0; 0
61943933;3900 39TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2; 1;0;0; 0
61966935;4902 DETENTION ROOM; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 1;0;0; 0
62034570;7700 AIRPORT; 2;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2; 2;0;0; 0
62123662;1400 14TH DISTRICT; 3;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 3;0;0; 0
62139798;9807 SUMMER INITIATIVE; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 3;0;0; 0
62154733;3900 39TH DISTRICT; 3;0;0; 0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;5; 2;0;1; 0
62229577;2400 24TH DISTRICT; 1;0;0; 1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4; 2;0;0; 0
62229577;9807 SUPP POLICE SERVICE; 1;0;0; 1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4; 2;0;0; 0
62232667;2500 25TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2; 2;0;0; 0
62274209;9812 DC OPR; 1;0;0; 0;0;0;0;0;0;0;1;3;0;0;1;0;0;0;1;5; 2;3;0; 0
62274209;9812 INTERNAL INVEST ADM; 4;0;0; 0;0;0;0;0;0;0;1;3;0;0;1;0;0;0;1;5; 2;3;0; 0
62298585;9800 INTERNAL AFFAIRS; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 0;0;0; 1
62308885;0800 08TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 0;0;0; 1
62326051;0700 07TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2; 0;0;0; 1
62350427;6400 NORTHEAST DET; 5;0;0; 2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;2; 3;0;1; 1
62367765;2400 24TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
62411195;6003 HOMICIDE UNIT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
62423040;2400 24TH DISTRICT; 2;0;0; 0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;4; 0;1;1; 0
62526552;6600 NORTHWEST DETECTIVE; 2;0;1; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4; 2;0;0; 0
62574960;2200 22ND DISTRICT; 1;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 1;0;0; 0
62595559;1500 15TH DISTRICT; 3;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2; 3;0;0; 0
62633668;2200 22ND DISTRICT; 1;0;0; 2;0;0;0;0;0;1;1;0;0;0;0;0;0;2;1;5; 5;0;1; 0
62633668;4601 S.W.A.T.; 2;0;0; 2;0;0;0;0;0;1;1;0;0;0;0;0;0;2;1;5; 5;0;1; 0
62633668;0200 02ND DISTRICT; 3;0;0; 2;0;0;0;0;0;1;1;0;0;0;0;0;0;2;1;5; 5;0;1; 0
62654268;4904 FORENSIC SECURITY U; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 1;0;0; 0
62685510;1400 14TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5; 2;0;0; 0
62692376;6500 SOUTHWEST DET; 1;0;0; 2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 2
62692376;3900 39TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 2
62697011;1700 17TH DISTRICT; 1;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;2; 4;0;0; 0
62697011;2500 25TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;2; 4;0;0; 0
62778550;5200 TRAFFIC DISTRICT; 7;0;0; 1;0;0;0;0;0;0;1;0;0;2;0;0;0;3;1;2; 6;0;0; 1
62822496;2200 22ND DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4; 0;1;0; 0
62849962;7401 NARC FIELD UNIT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 0;0;1; 0
62882234;0700 07TH DISTRICT; 6;0;0; 2;0;0;0;0;0;0;2;0;0;0;0;0;1;1;1;5; 4;0;0; 2
62901975;2200 22ND DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;5; 1;1;0; 0
62915536;5809 ADVANCED TRAIN UNIT; 2;0;0; 0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5; 0;2;0; 0
62923776;1800 18TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2; 2;0;0; 0
62936479;1800 18TH DISTRICT; 1;0;1; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 0;0;0; 1
62992956;1400 14TH DISTRICT; 3;0;1; 1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 2;0;1; 0
63025056;6200 CENTRAL DETECTIVES; 3;0;0; 2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 3;0;0; 0
63093034;5300 HIGHWAY PATROL; 7;0;0; 3;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;5; 5;0;0; 2
63145906;2500 25TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 1;0;0; 0
63150712;1900 19TH DISTRICT;11;0;0; 7;0;0;0;1;0;0;1;0;0;2;0;0;1;1;1;2;10;0;0; 3
63150712;9807 SUPP POLICE SERVICE; 2;0;0; 7;0;0;0;1;0;0;1;0;0;2;0;0;1;1;1;2;10;0;0; 3
63160669;5200 TRAFFIC DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5; 1;0;0; 0
63208047;6600 NORTHWEST DETECTIVE; 1;0;0; 0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5; 0;1;0; 0
63235856;3500 35TH DISTRICT; 3;0;0; 1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;5; 2;0;0; 1
63257486;0800 08TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
63296625;1400 14TH DISTRICT; 3;0;0; 1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2; 2;0;0; 1
63360139;2600 26TH DISTRICT; 3;0;1; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 2;0;0; 1
63380739;1500 15TH DISTRICT; 2;0;0; 0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;4; 2;0;0; 0
63394815;2600 26TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4; 1;0;0; 1
63402883;1800 18TH DISTRICT; 4;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4; 2;0;0; 2
63424684;3500 35TH DISTRICT; 4;0;0; 1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;5; 4;0;0; 0
63453523;2600 26TH DISTRICT; 3;0;0; 3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 2
63453523;3500 35TH DISTRICT; 1;0;0; 3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 2
63510858;6500 SOUTHWEST DET; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2; 1;0;0; 0
63516866;1900 19TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 1;0;0; 0
63561670;1900 19TH DISTRICT; 1;0;1; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 3;0;0; 1
63561670;5300 HIGHWAY PATROL; 3;0;1; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; 3;0;0; 1
63610078;1600 16TH DISTRICT; 3;0;0; 3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5; 2;0;0; 1
63638917;2200 22ND DISTRICT; 3;0;0; 2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 2
63674623;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2; 0;0;1; 0
63689557;1900 19TH DISTRICT; 4;1;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5; 4;0;0; 0
63727495;1900 19TH DISTRICT; 2;0;0; 4;0;0;0;0;0;0;1;0;0;1;0;0;0;2;1;5; 6;0;0; 2
63727495;5300 HIGHWAY PATROL; 6;0;0; 4;0;0;0;0;0;0;1;0;0;1;0;0;0;2;1;5; 6;0;0; 2
63731958;6100 SOUTH DETECTIVES; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2; 0;0;0; 2
63741399;9807 SUMMER INITIATIVE; 1;0;0; 0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4; 1;0;0; 0
63813669;6500 SOUTHWEST DET; 2;0;0; 0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5; 2;0;0; 0
63884050;1900 19TH DISTRICT; 3;0;0; 0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;2; 2;0;1; 0
63918725;1200 12TH DISTRICT; 1;0;0; 0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;5; 0;0;1; 0
63937093;6500 SOUTHWEST DET; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;5; 2;0;0; 0
63971597;3500 35TH DISTRICT; 3;0;0; 0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;5; 2;0;0; 1
63972799;1900 19TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4; 2;1;0; 0
63985330;6600 NORTHWEST DETECTIVE; 4;0;0; 1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;5; 3;0;0; 1
64106180;1600 16TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2; 3;0;0; 0
64114419;4922 RADIO ROOM 2; 2;0;0; 1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5; 0;0;0; 2
64149782;6003 HOMICIDE UNIT; 6;0;0; 4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;5; 4;0;0; 2
64153558;1400 14TH DISTRICT; 4;0;0; 1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;2; 4;0;0; 0
64161455;1900 19TH DISTRICT; 6;0;0; 2;0;0;0;0;0;1;0;0;0;2;0;0;0;1;1;2; 5;0;1; 0
64177762;1600 16TH DISTRICT; 4;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2; 2;0;0; 2
64288141;1800 18TH DISTRICT; 4;0;0; 3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2; 2;0;0; 2
64290544;1800 18TH DISTRICT;20;0;2;10;0;0;0;0;2;1;0;0;0;2;0;1;2;1;1;2;18;0;1; 2
64290544;7402 STRIKE FORCE; 1;0;2;10;0;0;0;0;2;1;0;0;0;2;0;1;2;1;1;2;18;0;1; 2
64334146;0700 07TH DISTRICT; 1;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4; 1;0;0; 0
64368821;1700 17TH DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5; 2;0;0; 0
64438001;1700 17TH DISTRICT; 3;0;0; 0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;5; 0;0;3; 0
64441434;4902 DETENTION ROOM; 1;0;0; 0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 1;0;0; 0
64447099;3500 35TH DISTRICT; 4;1;0; 0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;5; 3;0;1; 0
64477998;1400 14TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2; 3;0;0; 0
64480573;2200 22ND DISTRICT; 2;0;0; 5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;5; 6;0;0; 2
64480573;5300 HIGHWAY PATROL; 6;0;0; 5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;5; 6;0;0; 2
64483835;3500 35TH DISTRICT; 3;0;0; 2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5; 2;0;0; 1
64526407;4921 RADIO ROOM 1; 2;0;0; 0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2; 2;0;0; 0
64567949;0100 01ST DISTRICT; 2;0;0; 1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5; 1;1;0; 0
64574987;3900 39TH DISTRICT;11;0;0; 4;0;0;0;0;0;0;1;0;0;5;0;0;1;3;1;5;10;0;0; 4
64574987;9807 SUPP POLICE SERVICE; 3;0;0; 4;0;0;0;0;0;0;1;0;0;5;0;0;1;3;1;5;10;0;0; 4
